Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Population	FDR.PC	stars	Label	Label2
LEUC_Sakaue_doi1011012020102320213652_1	PC12	-0.0169277142463572	3.65611005837531e-05	-2.79955296810819	0.00511734201011142	Sakaue	LEUC	Leukocyte/ White blood cell count	BC	East Asian (Japanese)	0.0100097459098883	○	Leukocyte/ White blood cell count / Sakaue	Leukocyte/ White blood cell count (East Asian (Japanese)) / Sakaue
LEUC_Sakaue_doi1011012020102320213652_1	PC13	-0.0572617011181843	0.000391151568473053	-2.89528758290341	0.00378811311702591	Sakaue	LEUC	Leukocyte/ White blood cell count	BC	East Asian (Japanese)	0.00618609298009736	●	Leukocyte/ White blood cell count / Sakaue	Leukocyte/ White blood cell count (East Asian (Japanese)) / Sakaue
LEUC_Sakaue_doi1011012020102320213652_1	PC14	0.0113988447393424	1.43451361367092e-05	3.0095980806574	0.00261593602022575	Sakaue	LEUC	Leukocyte/ White blood cell count	BC	East Asian (Japanese)	0.00439279822264324	●	Leukocyte/ White blood cell count / Sakaue	Leukocyte/ White blood cell count (East Asian (Japanese)) / Sakaue
LEUC_Vuckovic_32888494_1	PC1	0.00175652272297444	6.18326529986977e-07	2.23380280501856	0.0254960509090234	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0.0533917301388961	""	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC2	0.0853478741412764	6.57442950325549e-07	105.260074165451	0	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC3	-0.0106404725539411	7.08030425569093e-07	-12.6454694150344	1.18514592463917e-36	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	1.17197763658762e-35	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC4	-0.00722603572179781	6.87947096561891e-07	-8.71209461161883	2.98310533616907e-18	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	1.06198549967619e-17	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC5	0.00179508430108981	6.10001871447018e-07	2.29836640565139	0.0215409438646791	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0.034234714356365	○	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC6	-0.0299146829552928	5.67171298490267e-07	-39.7216501220294	0	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC7	0.000497684238474686	6.09877859771524e-07	0.637283175622613	0.523940407837038	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0.630144544560762	""	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC8	0.0464196530006352	6.30406421120403e-07	58.4644105801814	0	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC9	0.0289380177603553	5.2092651547793e-07	40.094107172722	0	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC10	-0.00565190638972361	6.62122935820529e-07	-6.94585390180545	3.76177920445931e-12	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	7.60905339083815e-12	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC11	-0.0313944685179051	6.46254774136544e-07	-39.052716886215	0	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC12	-0.00808822678431102	5.65581939953777e-07	-10.7548796097502	5.62073676067579e-27	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	2.56536190615459e-26	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC13	-0.0197974147203437	5.54136021499041e-07	-26.5950180686915	7.75127491809776e-156	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	8.11604079659648e-155	●	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LEUC_Vuckovic_32888494_1	PC14	0.00021948546643672	6.12012612300129e-07	0.280559889608667	0.779047984225917	Vuckovic	LEUC	Leukocyte/ White blood cell count	BC	European (UK, UKBB)	0.830362522109061	""	Leukocyte/ White blood cell count / Vuckovic	Leukocyte/ White blood cell count (European (UK, UKBB)) / Vuckovic
LOX1_Folkersen_33067605_1	PC1	0.00189765197372164	1.02627657090779e-05	0.592358137974632	0.553610792304657	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.960508011370039	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC2	0.0306166478141743	1.14435633998757e-05	9.05059223142461	1.42195007731086e-19	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	1.44470127854783e-17	●	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC3	-0.00228714944132052	1.18953360786309e-05	-0.663141464124079	0.507239956869406	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.982001466654653	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC4	-5.20899415566867e-05	1.20670547033843e-05	-0.0149952333824172	0.988035983165751	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.999401008130216	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC5	-0.00145583653737818	1.01590466044181e-05	-0.45675797451903	0.647845015430726	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.999712305508806	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC6	-0.0127863695874638	9.55569722145776e-06	-4.13633841392917	3.52891647040456e-05	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.00144993828882855	●	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC7	0.00182347683295657	1.00219754857596e-05	0.576001457001698	0.564614196775734	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.999517393756059	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC8	0.00847736179984521	1.03370889194155e-05	2.63670530196939	0.00837155248778943	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.0462255289543155	○	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC9	-0.00209734696973098	8.81418407667041e-06	-0.706446413833066	0.479910565708641	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.941291765945906	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC10	0.00539558702424075	1.1321407216053e-05	1.60357211562022	0.108808401238251	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.526425407895538	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC11	-0.0137936987259951	1.20260115192732e-05	-3.97758920580321	6.96175086235512e-05	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.00390418741182727	●	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC12	-0.00214681079811401	9.57520374786054e-06	-0.693776777948092	0.487822207898466	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.999883851268471	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC13	-0.00259425971009598	9.60585362617268e-06	-0.837038566693523	0.402570890057615	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.917067319055015	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LOX1_Folkersen_33067605_1	PC14	0.000112926044751527	1.04243208294979e-05	0.0349760074350764	0.972098872457962	Folkersen	LOX1	Lectin-like oxidized LDL receptor 1 (LOX1) levels	BMK	European	0.999467574299287	""	LOX1 / Folkersen	LOX1 (European) / Folkersen
LYMC_Chen_32888493_1	PC1	0.0134558629404216	4.22883233302687e-05	2.06919452987101	0.0385278358318004	Chen	LYMC	Lymphocyte Count	BC	African	0.0779313042961417	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC2	0.000436829961605663	7.02085466188214e-05	0.0521335653736174	0.958422268020818	Chen	LYMC	Lymphocyte Count	BC	African	0.96652843075645	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC3	0.0118043938087698	5.73786133430526e-05	1.55836313322103	0.119147190808154	Chen	LYMC	Lymphocyte Count	BC	African	0.182829310033202	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC4	0.0017555066020548	5.16454011898432e-05	0.244279284554818	0.807014526104148	Chen	LYMC	Lymphocyte Count	BC	African	0.860171171536158	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC5	0.0152124820795839	5.7279520027015e-05	2.0100200732379	0.0444290643812268	Chen	LYMC	Lymphocyte Count	BC	African	0.067592935554345	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC6	0.00697527362552558	5.29598473616111e-05	0.958490662492367	0.337815397736117	Chen	LYMC	Lymphocyte Count	BC	African	0.477231276166896	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC7	-0.00279545642846922	4.60619103976966e-05	-0.411890480147037	0.680419698776194	Chen	LYMC	Lymphocyte Count	BC	African	0.738504307208308	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC8	0.0422402558033148	8.44876161249413e-05	4.59547080519867	4.31773247225074e-06	Chen	LYMC	Lymphocyte Count	BC	African	7.11626277833918e-06	●	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC9	0.0404813243763087	5.04077068860711e-05	5.70172466769025	1.18601285924569e-08	Chen	LYMC	Lymphocyte Count	BC	African	2.77776695981227e-08	●	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC10	-0.019579139754278	4.69237625910486e-05	-2.85823012288472	0.00426011317303397	Chen	LYMC	Lymphocyte Count	BC	African	0.00671062075044289	●	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC11	-0.0294202911983064	0.000104890306135184	-2.87262734664929	0.00407073978238662	Chen	LYMC	Lymphocyte Count	BC	African	0.00941028157486777	●	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC12	0.00199433360032986	5.90758440637615e-05	0.259473397555156	0.795270004997292	Chen	LYMC	Lymphocyte Count	BC	African	0.84260750529475	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC13	-0.00274387905201686	4.09997051022831e-05	-0.428523454828324	0.668270060967795	Chen	LYMC	Lymphocyte Count	BC	African	0.716578740073901	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_1	PC14	-0.00109597235668621	4.28665983546714e-05	-0.167394077888157	0.86705998459492	Chen	LYMC	Lymphocyte Count	BC	African	0.907862807399387	""	Lymphocyte Count / Chen	Lymphocyte Count (African) / Chen
LYMC_Chen_32888493_2	PC1	0.00363163566529466	4.26616423340699e-07	5.56011132765438	2.69602619680139e-08	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	8.56951183983299e-08	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC2	0.0165973607105481	4.56271689125619e-07	24.5712511743643	2.5640992545994e-133	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	2.17337936818425e-132	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC3	-0.00637971492518264	4.90631427241036e-07	-9.10801193872624	8.3905331911037e-20	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	4.97838302672153e-19	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC4	-0.0116771771468402	4.76643690936535e-07	-16.9137903927232	3.56052159073695e-64	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	2.75553410065729e-63	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC5	0.0166531931848165	4.20407674354127e-07	25.6839728676536	1.76550825071841e-145	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	2.09506979085251e-144	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC6	-0.00919159502454028	3.92642080607173e-07	-14.6687281553591	1.02243569449988e-48	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	6.25901125085883e-48	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC7	-0.00494995254362781	4.253188036429e-07	-7.59003438659414	3.19820603243097e-14	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	7.11600842215891e-14	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC8	0.0556362474318409	4.3592568106281e-07	84.2658493416014	0	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	0	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC9	0.0608169217660292	3.60339511292813e-07	101.313773687513	0	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	0	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC10	-0.0131831545089376	4.57204000761497e-07	-19.4968446428226	1.16767511103539e-84	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	4.94871832772142e-84	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC11	-0.0106623839835456	4.46944542574465e-07	-15.9487811743987	2.90511388662266e-57	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	1.98888566084167e-56	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC12	-0.00584508038756347	3.9438489356268e-07	-9.30744230242776	1.30947606459322e-20	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	5.54968427375222e-20	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC13	-0.0114221315494969	3.84362652723615e-07	-18.4236878416386	8.48226019295049e-76	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	4.71825723232871e-75	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_2	PC14	-0.00834942174670588	4.31323922932221e-07	-12.713192571893	4.99526226143511e-37	Chen	LYMC	Lymphocyte Count	BC	European (Inc. UKBB)	1.48192780422575e-36	●	Lymphocyte Count / Chen	Lymphocyte Count (European (Inc. UKBB)) / Chen
LYMC_Chen_32888493_4	PC1	-0.00488760258316231	3.24496524253339e-05	-0.85800705919246	0.390888565463224	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.556625317219631	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC2	0.014225958020605	4.00664612541105e-05	2.24745512849388	0.0246109551950951	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.0391138395064904	○	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC3	-0.00373007499757294	4.05122471959719e-05	-0.586036136978191	0.557851230865939	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.687405815983659	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC4	-0.00806404689009039	3.718987881577e-05	-1.32233247181204	0.186057464408647	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.260773454053064	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC5	0.00117001644232366	3.44312935305266e-05	0.19939547370676	0.841953400856191	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.841953400856191	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC6	-0.0104755319941463	3.23971108290275e-05	-1.84044543784823	0.0657028677674919	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.125753875942081	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC7	-0.00259482163971159	3.29272087973378e-05	-0.452199473438657	0.651125287490905	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.728932711782271	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC8	0.0271677172685137	3.62528510882257e-05	4.51213479637581	6.41783777893524e-06	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	1.04805057307383e-05	●	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC9	0.0438749994241626	2.9266035100801e-05	8.11026750881866	5.05084408871538e-16	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	1.40476601217397e-15	●	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC10	-0.00597707278682664	3.80997009850636e-05	-0.96833975241809	0.33287471768633	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.403072787402495	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC11	-0.00283019054586413	4.33578487646494e-05	-0.42981524251984	0.667330044145559	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.771104993194823	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC12	-0.00490412565942949	3.10014063382437e-05	-0.88078699168453	0.378433121806305	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.474373913250157	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC13	-0.0125954323756024	3.05366660057707e-05	-2.27930409640931	0.0226489946987273	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.0350567048380301	○	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_4	PC14	0.00101864726080489	3.41549368052952e-05	0.174299876191143	0.861629796539737	Chen	LYMC	Lymphocyte Count	BC	Latin American (Hispanic American / Latinos)	0.90751540700635	""	Lymphocyte Count / Chen	Lymphocyte Count (Latin American (Hispanic American / Latinos)) / Chen
LYMC_Chen_32888493_5	PC1	0.00341423094201967	3.43176516039856e-07	5.82819552928593	5.60299080121757e-09	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.88175917474854e-08	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC2	0.0156795499787853	3.78908118125797e-07	25.4722107142812	4.00680511167727e-143	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	3.56605654939277e-142	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC3	-0.00591619214338765	4.05881771087018e-07	-9.28629545109959	1.59751837221282e-20	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.80545759496145e-20	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC4	-0.0101225441567513	3.77723947182266e-07	-16.4703345300607	5.9938007758395e-61	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	4.44540224208096e-60	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC5	0.0152079710624772	3.50310253542615e-07	25.6947769988758	1.33705298726954e-145	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.69996736952842e-144	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC6	-0.00862401018175462	3.20702437633136e-07	-15.2285351509205	2.28657383789931e-52	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.62804057258431e-51	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC7	-0.00387114097567669	3.43281986197212e-07	-6.60713955773769	3.91816650478685e-11	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	7.66410591046219e-11	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC8	0.0514887416705197	3.71181296489745e-07	84.5121666825793	0	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC9	0.0551733037415323	2.92256883205001e-07	102.057897179144	0	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC10	-0.012082999868663	3.85463182710597e-07	-19.4618140743841	2.31445828374966e-84	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.58078080249859e-84	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC11	-0.0100586680225107	3.85433944387097e-07	-16.2018831312221	4.89062088082871e-59	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	3.48212206715004e-58	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC12	-0.00539211930623218	3.12170709903039e-07	-9.65080225116299	4.8772661192103e-22	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2.11744724199862e-21	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC13	-0.0103777428757669	3.14353984102029e-07	-18.5094460637296	1.73273288021585e-76	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	9.94924040898133e-76	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_5	PC14	-0.00722800458774894	3.59567207656451e-07	-12.0539221102292	1.84936000553751e-33	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	5.30945291912382e-33	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_6	PC1	0.00476783549681113	1.48528241547443e-06	3.91216121299126	9.14738124169107e-05	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.00022304573438644	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_6	PC2	0.00760371818574281	1.34736046768847e-06	6.55064571948041	5.72888237170038e-11	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	1.35965474955022e-10	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_6	PC3	-0.00277492884252976	7.66750238907294e-07	-3.16901935007121	0.00152954211691878	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.00363011329082057	●	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
LYMC_Chen_32888493_6	PC4	-0.00340874226309104	1.53437220304086e-06	-2.75187564217792	0.00592550177672584	Chen	LYMC	Lymphocyte Count	BC	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	0.0113412829705075	○	Lymphocyte Count / Chen	Lymphocyte Count (Trans-ethnic (EUR, AFR, EAS, SAS, HA)) / Chen
