Trait	nSNP	overall_p	mscomp
K11_ORAL_LICHEN_HYPOT_THYRO_FinnGen_FinnGenR7_1	1655	0.747219768076038	PC14 (1e-01)
K11_ORAL_LICHEN_PLANUS_FinnGen_FinnGenR7_1	1655	0.228497352094454	PC10 (2e-02)
K11_ORAL_LICHEN_PLANUS_INCLAVO_FinnGen_FinnGenR7_1	1655	0.634097230409929	PC8 (1e-01)
K11_ORAL_LICHEN_PLANUS_WIDE_FinnGen_FinnGenR7_1	1655	0.125089680212171	PC10 (8e-03)
K11_ORAL_LICHEN_WIDE_HYPOT_THYRO_FinnGen_FinnGenR7_1	1655	0.91315301989597	PC8 (7e-02)
K11_ORALCYST_FinnGen_FinnGenR5_1	1647	0.836752399321521	PC8 (1e-01)
K11_ORALCYST_FinnGen_FinnGenR7_1	1655	0.495231526082991	PC11 (3e-02)
K11_OTHABDHER_FinnGen_FinnGenR5_1	1647	0.466162075199537	PC10 (2e-02)
K11_OTHABDHER_FinnGen_FinnGenR7_1	1655	0.268052912395326	PC10 (3e-02)
K11_OTHANRECT_FinnGen_FinnGenR5_1	1647	0.478698903811016	PC14 (1e-01)
K11_OTHANRECT_FinnGen_FinnGenR7_1	1655	0.261939606679364	PC14 (4e-02)
K11_OTHAPPEND_FinnGen_FinnGenR5_1	1647	0.0395426323675879	PC3 (4e-03)
K11_OTHAPPEND_FinnGen_FinnGenR7_1	1655	0.264562712157714	PC3 (5e-02)
K11_OTHDIG_FinnGen_FinnGenR5_1	1647	0.135285362175171	PC14 (3e-02)
K11_OTHDIG_FinnGen_FinnGenR7_1	1655	0.114526449431159	PC5 (1e-02)
K11_OTHDISDIG_FinnGen_FinnGenR5_1	1647	0.745868908463392	PC14 (1e-01)
K11_OTHDISDIG_FinnGen_FinnGenR7_1	1655	0.914279704487733	PC14 (8e-02)
K11_OTHDISOES_FinnGen_FinnGenR5_1	1647	0.973897388600558	PC4 (3e-01)
K11_OTHDISOES_FinnGen_FinnGenR7_1	1655	0.805381472552836	PC8 (6e-02)
K11_OTHDISSTOMDUOD_FinnGen_FinnGenR5_1	1647	0.854561615353074	PC4 (3e-02)
K11_OTHDISSTOMDUOD_FinnGen_FinnGenR7_1	1655	0.979435084750854	PC1 (2e-01)
K11_OTHENTERCOL_FinnGen_FinnGenR5_1	1647	0.145292936960252	PC5 (4e-03)
K11_OTHENTERCOL_FinnGen_FinnGenR7_1	1655	0.0644762630253973	PC5 (6e-05)
K11_OTHFUNC_FinnGen_FinnGenR5_1	1647	0.0943271939698565	PC9 (2e-02)
K11_OTHFUNC_FinnGen_FinnGenR7_1	1655	0.0738175765920453	PC8 (3e-02)
K11_OTHGASTR_FinnGen_FinnGenR5_1	1647	0.0399531617540983	PC13 (1e-03)
K11_OTHGASTR_FinnGen_FinnGenR7_1	1655	0.0330439933254701	PC13 (6e-03)
K11_OTHILEUS_FinnGen_FinnGenR5_1	1647	0.838452046815139	PC6 (2e-01)
K11_OTHILEUS_FinnGen_FinnGenR7_1	1655	0.637747819942021	PC14 (1e-01)
K11_OTHINFLIV_FinnGen_FinnGenR5_1	1647	0.113438038624698	PC12 (2e-02)
K11_OTHINFLIV_FinnGen_FinnGenR7_1	1655	0.444570351708445	PC12 (2e-02)
K11_OTHINT_FinnGen_FinnGenR5_1	1647	0.963448293609432	PC10 (2e-01)
K11_OTHINT_FinnGen_FinnGenR7_1	1655	0.51524388970494	PC3 (2e-02)
K11_OTHPERITON_FinnGen_FinnGenR5_1	1647	0.195725233918608	PC13 (4e-02)
K11_OTHPERITON_FinnGen_FinnGenR7_1	1655	0.236918796789749	PC14 (4e-02)
K11_OVERJET_FinnGen_FinnGenR5_1	1647	0.933545467437262	PC7 (3e-01)
K11_OVERJET_FinnGen_FinnGenR7_1	1655	0.56250074444274	PC6 (1e-01)
K11_PANCOTH_FinnGen_FinnGenR5_1	1647	0.683879355280332	PC9 (1e-01)
K11_PANCOTH_FinnGen_FinnGenR7_1	1655	0.721396371489516	PC2 (1e-01)
K11_PARALIL_FinnGen_FinnGenR5_1	1647	0.904466178676959	PC14 (2e-01)
K11_PARALIL_FinnGen_FinnGenR7_1	1655	0.234464957779833	PC14 (3e-02)
K11_PARODON_DENTAL_OPER_EARLY_FinnGen_FinnGenR7_1	1655	0.830586491974895	PC8 (1e-01)
K11_PARODON_DENTAL_OPER_FinnGen_FinnGenR7_1	1655	0.993387488581504	PC7 (2e-01)
K11_PARODON_EARLY_FinnGen_FinnGenR7_1	1655	0.781128509057372	PC8 (9e-02)
K11_PARODON_FinnGen_FinnGenR7_1	1655	0.97621598727232	PC1 (3e-01)
K11_PARODON_OPER_DENTAL_OPER_EARLY_FinnGen_FinnGenR7_1	1655	0.811851206414523	PC8 (1e-01)
K11_PARODON_OPER_DENTAL_OPER_FinnGen_FinnGenR7_1	1655	0.994919083120068	PC7 (2e-01)
K11_PARODON_OPER_EARLY_FinnGen_FinnGenR7_1	1655	0.760845194556166	PC8 (9e-02)
K11_PARODON_OPER_FinnGen_FinnGenR7_1	1655	0.977649239752136	PC1 (3e-01)
K11_PARODON_PERIAPIC_CHRONIC_FinnGen_FinnGenR7_1	1655	0.630262172743179	PC8 (4e-02)
K11_PERFOES_FinnGen_FinnGenR7_1	1655	0.32569799096533	PC12 (2e-02)
K11_PERIODON_ACUTE_FinnGen_FinnGenR5_1	1647	0.155143306592962	PC7 (2e-02)
K11_PERIODON_CHRON_COMPL_FinnGen_FinnGenR7_1	1655	0.364577859249005	PC8 (9e-02)
K11_PERIODON_CHRON_FinnGen_FinnGenR5_1	1647	0.263498838929214	PC5 (2e-02)
K11_PERIODON_CHRON_FinnGen_FinnGenR7_1	1655	0.393238773217119	PC5 (3e-02)
K11_PERIODON_CHRON_INCLAVO_FinnGen_FinnGenR7_1	1655	0.988693700566464	PC1 (3e-01)
K11_PERITON_FinnGen_FinnGenR5_1	1647	0.290324260643691	PC13 (2e-02)
K11_PERITON_FinnGen_FinnGenR7_1	1655	0.25596758648552	PC13 (5e-02)
K11_PERITONITIS_FinnGen_FinnGenR5_1	1647	0.615644066445995	PC11 (7e-02)
K11_PERITONITIS_FinnGen_FinnGenR7_1	1655	0.172560321349341	PC6 (2e-02)
K11_POSTOPDIS_FinnGen_FinnGenR5_1	1647	0.944000786586719	PC13 (2e-01)
K11_POSTOPDIS_FinnGen_FinnGenR7_1	1655	0.366778854105849	PC6 (4e-02)
K11_PSC_COLITIS_FinnGen_FinnGenR5_1	1647	0.930612317589996	PC8 (9e-02)
K11_PSC_COLITIS_FinnGen_FinnGenR7_1	1655	0.80683081294471	PC8 (3e-02)
K11_PSC_COLITIS_STRICT_FinnGen_FinnGenR5_1	1647	0.961598150086981	PC8 (2e-01)
K11_PSC_COLITIS_STRICT_FinnGen_FinnGenR7_1	1655	0.557463343039369	PC8 (2e-02)
K11_PULC_FinnGen_FinnGenR5_1	1647	0.33473370893339	PC3 (9e-03)
K11_PULC_FinnGen_FinnGenR7_1	1655	0.063363272641448	PC8 (6e-03)
K11_PULP_PERIAPICAL_FinnGen_FinnGenR5_1	1647	0.55655693196617	PC9 (3e-03)
K11_PULP_PERIAPICAL_FinnGen_FinnGenR7_1	1655	0.302083141080316	PC10 (3e-02)
K11_PULP_PERIAPICAL_INCLAVO_FinnGen_FinnGenR7_1	1655	0.792334462354065	PC8 (8e-02)
K11_PULPITIS_1_FinnGen_FinnGenR7_1	1655	0.818642281740453	PC8 (9e-02)
K11_PULPITIS_1_ONLYAVO_FinnGen_FinnGenR7_1	1655	0.780363587597328	PC13 (6e-02)
K11_PULPITIS_2_FinnGen_FinnGenR7_1	1655	0.514314419290592	PC8 (1e-02)
K11_PULPITIS_2_ONLYAVO_FinnGen_FinnGenR7_1	1655	0.538592522892871	PC8 (8e-03)
K11_PULPITIS_3_FinnGen_FinnGenR7_1	1655	0.891513931313207	PC12 (2e-01)
K11_PULPITIS_3_ONLYAVO_FinnGen_FinnGenR7_1	1655	0.791415174825046	PC10 (2e-01)
K11_PULPITIS_4_FinnGen_FinnGenR7_1	1655	0.830616445657038	PC8 (1e-01)
K11_PULPITIS_4_ONLYAVO_FinnGen_FinnGenR7_1	1655	0.81528912531671	PC8 (1e-01)
K11_REFLUX_FinnGen_FinnGenR5_1	1647	0.989448235060511	PC13 (2e-01)
K11_REFLUX_FinnGen_FinnGenR7_1	1655	0.743726189416278	PC4 (2e-01)
K11_REIMB_202_FinnGen_FinnGenR5_1	1647	9.41669053404699e-06	PC8 (6e-07)
K11_REIMB_202_FinnGen_FinnGenR7_1	1655	4.77992998789172e-11	PC8 (7e-12)
K11_RESORBTION_FinnGen_FinnGenR7_1	1655	0.755898040020481	PC8 (1e-01)
K11_RETROG_MAXILLAE_FinnGen_FinnGenR5_1	1647	0.19727471111221	PC6 (1e-03)
K11_RETROG_MAXILLAE_INCLAVO_FinnGen_FinnGenR7_1	1655	0.585643180215017	PC6 (9e-03)
K11_SALIVARY_FinnGen_FinnGenR5_1	1647	0.587561662759725	PC1 (5e-02)
K11_SALIVARY_FinnGen_FinnGenR7_1	1655	0.589682149174003	PC5 (9e-02)
K11_SCISS_BITE_INCLAVO_FinnGen_FinnGenR7_1	1655	0.60427250115474	PC7 (1e-01)
K11_STOMATITIS_FinnGen_FinnGenR5_1	1647	0.971007618704788	PC12 (7e-02)
K11_STOMATITIS_FinnGen_FinnGenR7_1	1655	0.999998123270455	PC12 (6e-01)
K11_STRICTURE_FinnGen_FinnGenR5_1	1647	0.98085042537166	PC1 (1e-01)
K11_STRICTURE_FinnGen_FinnGenR7_1	1655	0.863545794537597	PC14 (5e-02)
K11_SUPNUM_ONLY_INCLAVO_FinnGen_FinnGenR7_1	1655	0.325644040729465	PC11 (7e-02)
K11_TEETH_HARD_FinnGen_FinnGenR5_1	1647	0.556302982590274	PC1 (4e-03)
K11_TEETH_HARD_FinnGen_FinnGenR7_1	1655	0.459643460842013	PC1 (6e-02)
K11_TEETH_HARD_NOS_FinnGen_FinnGenR7_1	1655	0.293407598895494	PC2 (7e-02)
K11_TONGUE_FinnGen_FinnGenR5_1	1647	0.255644367305173	PC6 (2e-02)
K11_TONGUE_FinnGen_FinnGenR7_1	1655	0.00467292580597304	PC6 (5e-03)
K11_TOOTH_DEV_FinnGen_FinnGenR5_1	1647	0.424408720497639	PC13 (2e-02)
K11_TOOTH_DEV_FinnGen_FinnGenR7_1	1655	0.319603226853471	PC4 (4e-03)
K11_TOXLIV_FinnGen_FinnGenR5_1	1647	0.66815140839377	PC2 (6e-02)
K11_TOXLIV_FinnGen_FinnGenR7_1	1655	0.853452625067542	PC7 (2e-01)
K11_UC_NOCD_FinnGen_FinnGenR5_1	1647	0.0110866731191327	PC8 (3e-03)
K11_UC_NOCD_FinnGen_FinnGenR7_1	1655	0.00356872791307347	PC8 (3e-03)
K11_UC_STRICT_FinnGen_FinnGenR5_1	1647	0.0046174358694144	PC8 (1e-03)
K11_UC_STRICT_FinnGen_FinnGenR7_1	1655	0.000113264299253716	PC8 (4e-04)
K11_UC_STRICT_PSC_FinnGen_FinnGenR5_1	1647	0.838099073576289	PC8 (7e-02)
K11_UC_STRICT_PSC_FinnGen_FinnGenR7_1	1655	0.868582690972165	PC8 (7e-02)
K11_UC_STRICT2_FinnGen_FinnGenR5_1	1647	0.00315544089275795	PC8 (5e-04)
K11_UC_STRICT2_FinnGen_FinnGenR7_1	1655	0.000574810998091645	PC8 (6e-04)
K11_ULCER_FinnGen_FinnGenR5_1	1647	0.0330008190992006	PC8 (1e-02)
K11_ULCER_FinnGen_FinnGenR7_1	1655	0.00150601358357233	PC9 (2e-03)
K11_UMBHER_FinnGen_FinnGenR5_1	1647	0.0966257339744708	PC13 (8e-03)
K11_UMBHER_FinnGen_FinnGenR7_1	1655	0.0081141748394051	PC13 (4e-03)
K11_VASCINT_FinnGen_FinnGenR5_1	1647	0.0490894511122638	PC9 (7e-03)
K11_VASCINT_FinnGen_FinnGenR7_1	1655	0.166217782732606	PC5 (3e-02)
K11_VENTHER_FinnGen_FinnGenR5_1	1647	0.500835999008226	PC13 (8e-02)
K11_VENTHER_FinnGen_FinnGenR7_1	1655	0.527382935526541	PC8 (1e-01)
K11_VOLVU_FinnGen_FinnGenR5_1	1647	0.371618708811745	PC10 (6e-02)
K11_VOLVU_FinnGen_FinnGenR7_1	1655	0.345170214624204	PC14 (3e-02)
K6_Folkersen_33067605_1	1661	0.470165465739478	PC4 (7e-02)
KD_Buda_33692975_1	291	0.24196070814073	PC10 (2e-02)
KD_Hoggart_33772158_1	1570	0.730345850105783	PC6 (5e-02)
KELA_DIAB_INSUL_EXMORE_FinnGen_FinnGenR5_1	1647	0.0229645376912431	PC14 (5e-04)
KELA_DIAB_INSUL_EXMORE_FinnGen_FinnGenR7_1	1655	1.29382493544513e-05	PC10 (8e-05)
KELA_DIAB_INSUL_FinnGen_FinnGenR5_1	1647	0.0312725374400544	PC14 (1e-03)
KELA_DIAB_INSUL_FinnGen_FinnGenR7_1	1655	4.31244085077638e-05	PC10 (1e-04)
KELOID_Sakaue_doi1011012020102320213652_1	1560	0.276344585366219	PC11 (7e-03)
KIM1_Folkersen_33067605_1	1661	0.005289798323775	PC10 (5e-03)
KNEE_ARTHROSIS_FinnGen_FinnGenR5_1	1647	0.708969308461922	PC6 (1e-01)
KNEE_ARTHROSIS_FinnGen_FinnGenR7_1	1655	0.826398329012686	PC14 (1e-01)
KRA_PSY_ALCOH_EXMORE_FinnGen_FinnGenR5_1	1647	0.101081462180829	PC12 (3e-02)
KRA_PSY_ALCOH_EXMORE_FinnGen_FinnGenR7_1	1655	0.323982308700506	PC2 (5e-02)
KRA_PSY_ALCOH_FinnGen_FinnGenR5_1	1647	0.113930008809753	PC12 (3e-02)
KRA_PSY_ALCOH_FinnGen_FinnGenR7_1	1655	0.48753720245199	PC14 (9e-02)
KRA_PSY_ANXIETY_EXMORE_FinnGen_FinnGenR5_1	1647	0.190557604724241	PC13 (6e-03)
KRA_PSY_ANXIETY_EXMORE_FinnGen_FinnGenR7_1	1655	0.211125971615154	PC13 (6e-03)
KRA_PSY_ANXIETY_FinnGen_FinnGenR5_1	1647	0.192751856460306	PC13 (6e-03)
KRA_PSY_ANXIETY_FinnGen_FinnGenR7_1	1655	0.217699878416459	PC13 (6e-03)
KRA_PSY_ANYMENTAL_FinnGen_FinnGenR5_1	1647	0.0593377410822571	PC10 (3e-02)
KRA_PSY_ANYMENTAL_FinnGen_FinnGenR7_1	1655	0.0215462454231655	PC7 (2e-03)
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE_FinnGen_FinnGenR7_1	1655	0.629285554852955	PC8 (8e-02)
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_FinnGen_FinnGenR5_1	1647	0.0586457008504741	PC10 (3e-02)
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_FinnGen_FinnGenR7_1	1655	0.885549386219206	PC3 (1e-01)
KRA_PSY_AUTISM_EXMORE_FinnGen_FinnGenR5_1	1647	0.41296231829353	PC13 (1e-01)
KRA_PSY_AUTISM_EXMORE_FinnGen_FinnGenR7_1	1655	0.940022284876518	PC8 (1e-01)
KRA_PSY_AUTISM_FinnGen_FinnGenR5_1	1647	0.971034679202941	PC10 (2e-01)
KRA_PSY_AUTISM_FinnGen_FinnGenR7_1	1655	0.97327373864867	PC7 (2e-01)
KRA_PSY_BEHAV_EXMORE_FinnGen_FinnGenR5_1	1647	0.861192858978811	PC2 (7e-02)
KRA_PSY_BEHAV_EXMORE_FinnGen_FinnGenR7_1	1655	0.982845514461689	PC2 (2e-01)
KRA_PSY_BEHAV_FinnGen_FinnGenR5_1	1647	0.882436372288724	PC11 (1e-01)
KRA_PSY_BEHAV_FinnGen_FinnGenR7_1	1655	0.960680766949122	PC11 (1e-01)
KRA_PSY_CHILDEMOT_EXMORE_FinnGen_FinnGenR5_1	1647	0.902781458703438	PC8 (5e-02)
KRA_PSY_CHILDEMOT_EXMORE_FinnGen_FinnGenR7_1	1655	0.789405206390799	PC1 (7e-02)
KRA_PSY_CHILDEMOT_FinnGen_FinnGenR5_1	1647	0.415186441958617	PC8 (2e-02)
KRA_PSY_CHILDEMOT_FinnGen_FinnGenR7_1	1655	0.731098289739345	PC1 (3e-02)
KRA_PSY_CHILDOTH_EXMORE_FinnGen_FinnGenR7_1	1655	0.386301050566805	PC7 (4e-02)
KRA_PSY_CHILDOTH_FinnGen_FinnGenR7_1	1655	0.178815091039214	PC7 (2e-02)
KRA_PSY_CHILDSOC_EXMORE_FinnGen_FinnGenR5_1	1647	0.762259043459902	PC13 (5e-02)
KRA_PSY_CHILDSOC_EXMORE_FinnGen_FinnGenR7_1	1655	0.706789818628459	PC14 (9e-02)
KRA_PSY_CHILDSOC_FinnGen_FinnGenR5_1	1647	0.774331938666127	PC13 (1e-01)
KRA_PSY_CHILDSOC_FinnGen_FinnGenR7_1	1655	0.687382372019545	PC8 (7e-02)
KRA_PSY_CODUCTEMOT_EXMORE_FinnGen_FinnGenR5_1	1647	0.430875505036099	PC13 (7e-02)
KRA_PSY_CODUCTEMOT_EXMORE_FinnGen_FinnGenR7_1	1655	0.231180548229299	PC1 (6e-02)
KRA_PSY_CODUCTEMOT_FinnGen_FinnGenR5_1	1647	0.330343219425349	PC2 (5e-02)
KRA_PSY_CODUCTEMOT_FinnGen_FinnGenR7_1	1655	0.299788660225065	PC11 (6e-02)
KRA_PSY_DEMENTIA_EXMORE_FinnGen_FinnGenR5_1	1647	0.726472842897749	PC7 (3e-02)
KRA_PSY_DEMENTIA_EXMORE_FinnGen_FinnGenR7_1	1655	0.16562144777359	PC7 (2e-03)
KRA_PSY_DEMENTIA_FinnGen_FinnGenR5_1	1647	0.767660800371891	PC7 (8e-02)
KRA_PSY_DEMENTIA_FinnGen_FinnGenR7_1	1655	0.212267157806982	PC7 (6e-03)
KRA_PSY_DEVWIDE_EXMORE_FinnGen_FinnGenR5_1	1647	0.556673278399752	PC10 (2e-01)
KRA_PSY_DEVWIDE_EXMORE_FinnGen_FinnGenR7_1	1655	0.964247443855578	PC1 (2e-01)
KRA_PSY_DEVWIDE_FinnGen_FinnGenR5_1	1647	0.934086617349625	PC12 (3e-01)
KRA_PSY_DEVWIDE_FinnGen_FinnGenR7_1	1655	0.985156380155778	PC3 (3e-01)
KRA_PSY_EATING_EXMORE_FinnGen_FinnGenR5_1	1647	0.338591197601947	PC10 (2e-02)
KRA_PSY_EATING_EXMORE_FinnGen_FinnGenR7_1	1655	0.0637639063270855	PC10 (7e-03)
KRA_PSY_EATING_FinnGen_FinnGenR5_1	1647	0.271186103863154	PC10 (3e-02)
KRA_PSY_EATING_FinnGen_FinnGenR7_1	1655	0.027340908973815	PC10 (2e-02)
KRA_PSY_HYPERKIN_EXMORE_FinnGen_FinnGenR5_1	1647	0.0198718000270791	PC14 (6e-03)
KRA_PSY_HYPERKIN_EXMORE_FinnGen_FinnGenR7_1	1655	0.232926946264333	PC9 (6e-03)
KRA_PSY_HYPERKIN_FinnGen_FinnGenR5_1	1647	0.0283359946762797	PC14 (6e-03)
KRA_PSY_HYPERKIN_FinnGen_FinnGenR7_1	1655	0.102260481064242	PC9 (1e-03)
KRA_PSY_MENTALRET_EXMORE_FinnGen_FinnGenR5_1	1647	0.47827553050109	PC4 (6e-02)
KRA_PSY_MENTALRET_EXMORE_FinnGen_FinnGenR7_1	1655	0.273195613683408	PC1 (5e-02)
KRA_PSY_MENTALRET_FinnGen_FinnGenR5_1	1647	0.221324111253273	PC6 (1e-02)
KRA_PSY_MENTALRET_FinnGen_FinnGenR7_1	1655	0.0935932872904886	PC6 (9e-03)
KRA_PSY_MOOD_EXMORE_FinnGen_FinnGenR5_1	1647	0.148092227024685	PC14 (5e-02)
KRA_PSY_MOOD_EXMORE_FinnGen_FinnGenR7_1	1655	0.0611222996753827	PC12 (3e-02)
KRA_PSY_MOOD_FinnGen_FinnGenR5_1	1647	0.223160222480562	PC12 (4e-02)
KRA_PSY_MOOD_FinnGen_FinnGenR7_1	1655	0.0797888942312718	PC12 (1e-02)
KRA_PSY_MOTOR_EXMORE_FinnGen_FinnGenR5_1	1647	0.0695750242031363	PC11 (3e-03)
KRA_PSY_MOTOR_EXMORE_FinnGen_FinnGenR7_1	1655	0.0803518288013617	PC12 (2e-02)
KRA_PSY_MOTOR_FinnGen_FinnGenR5_1	1647	0.51198105495675	PC11 (4e-02)
KRA_PSY_MOTOR_FinnGen_FinnGenR7_1	1655	0.0306969613041167	PC12 (2e-02)
KRA_PSY_PERSON_EXMORE_FinnGen_FinnGenR5_1	1647	0.466670353060663	PC14 (2e-02)
KRA_PSY_PERSON_EXMORE_FinnGen_FinnGenR7_1	1655	0.469409130603195	PC14 (3e-02)
KRA_PSY_PERSON_FinnGen_FinnGenR5_1	1647	0.813531278577131	PC6 (2e-01)
KRA_PSY_PERSON_FinnGen_FinnGenR7_1	1655	0.797067568076678	PC6 (1e-01)
KRA_PSY_PUERPER_EXMORE_FinnGen_FinnGenR5_1	1647	0.155984161032022	PC13 (7e-02)
KRA_PSY_PUERPER_EXMORE_FinnGen_FinnGenR7_1	1655	0.0636586168645191	PC13 (4e-02)
KRA_PSY_PUERPER_FinnGen_FinnGenR5_1	1647	0.372026314874452	PC11 (4e-02)
KRA_PSY_PUERPER_FinnGen_FinnGenR7_1	1655	0.198653023370798	PC11 (1e-02)
KRA_PSY_SCHIZODEL_EXMORE_FinnGen_FinnGenR5_1	1647	0.242446661512712	PC5 (2e-02)
KRA_PSY_SCHIZODEL_EXMORE_FinnGen_FinnGenR7_1	1655	0.120867039047022	PC5 (2e-03)
KRA_PSY_SCHIZODEL_FinnGen_FinnGenR5_1	1647	0.174346107810176	PC7 (1e-02)
KRA_PSY_SCHIZODEL_FinnGen_FinnGenR7_1	1655	0.127991217807996	PC5 (2e-03)
KRA_PSY_SLEEP_NONORG_EXMORE_FinnGen_FinnGenR5_1	1647	0.141431531172326	PC2 (5e-02)
KRA_PSY_SLEEP_NONORG_EXMORE_FinnGen_FinnGenR7_1	1655	0.68525318089388	PC3 (1e-01)
KRA_PSY_SLEEP_NONORG_FinnGen_FinnGenR5_1	1647	0.0422279773046393	PC7 (7e-03)
KRA_PSY_SLEEP_NONORG_FinnGen_FinnGenR7_1	1655	0.450948913940111	PC7 (8e-02)
KRA_PSY_SPEELING_EXMORE_FinnGen_FinnGenR5_1	1647	0.0767381213116071	PC7 (7e-03)
KRA_PSY_SPEELING_EXMORE_FinnGen_FinnGenR7_1	1655	0.159175693055683	PC8 (7e-03)
KRA_PSY_SPEELING_FinnGen_FinnGenR5_1	1647	0.0581133731023624	PC7 (4e-03)
KRA_PSY_SPEELING_FinnGen_FinnGenR7_1	1655	0.0946493617277586	PC8 (1e-02)
KRA_PSY_SUBSTANCE_EXMORE_FinnGen_FinnGenR5_1	1647	0.394423692173593	PC6 (7e-02)
KRA_PSY_SUBSTANCE_EXMORE_FinnGen_FinnGenR7_1	1655	0.236011353112392	PC7 (3e-02)
KRA_PSY_SUBSTANCE_FinnGen_FinnGenR5_1	1647	0.342351272526877	PC6 (1e-01)
KRA_PSY_SUBSTANCE_FinnGen_FinnGenR7_1	1655	0.365834039868407	PC4 (7e-02)
KRA_PSY_TIC_EXMORE_FinnGen_FinnGenR5_1	1647	0.400827007231765	PC1 (3e-03)
KRA_PSY_TIC_EXMORE_FinnGen_FinnGenR7_1	1655	0.862325206922875	PC1 (3e-02)
KRA_PSY_TIC_FinnGen_FinnGenR5_1	1647	0.487369217395243	PC1 (8e-03)
KRA_PSY_TIC_FinnGen_FinnGenR7_1	1655	0.747608161834515	PC1 (1e-01)
L12_ABSCESS_CUT_FinnGen_FinnGenR5_1	1647	0.654236981141487	PC11 (9e-02)
L12_ABSCESS_CUT_FinnGen_FinnGenR7_1	1655	0.865753722826377	PC8 (2e-01)
L12_ACNE_CONGLOBLATA_FinnGen_FinnGenR7_1	1655	0.820415715707156	PC4 (2e-01)
L12_ACNE_FinnGen_FinnGenR5_1	1647	0.0659020462437884	PC12 (2e-03)
L12_ACNE_FinnGen_FinnGenR7_1	1655	0.369850325490423	PC12 (3e-02)
L12_ACNE_NAS_FinnGen_FinnGenR5_1	1647	0.0107758128299373	PC13 (2e-03)
L12_ACNE_NAS_FinnGen_FinnGenR7_1	1655	0.128017786911241	PC12 (2e-03)
L12_ACNE_VULGARIS_FinnGen_FinnGenR5_1	1647	0.198369156091749	PC12 (3e-02)
L12_ACNE_VULGARIS_FinnGen_FinnGenR7_1	1655	0.698744352916437	PC6 (1e-01)
L12_ACQKERAT_FinnGen_FinnGenR7_1	1655	0.0696868294020196	PC9 (4e-04)
L12_ACTINKERA_FinnGen_FinnGenR5_1	1647	0.786323451463498	PC8 (7e-02)
L12_ACTINKERA_FinnGen_FinnGenR7_1	1655	0.294957225639744	PC2 (4e-02)
L12_AGEP_FinnGen_FinnGenR7_1	1655	0.685804972389062	PC8 (8e-02)
L12_ALLERGICCONTACT_FinnGen_FinnGenR5_1	1647	0.47846852357015	PC8 (1e-01)
L12_ALLERGICCONTACT_FinnGen_FinnGenR7_1	1655	0.134308911257217	PC8 (7e-02)
L12_ALOPECANDRO_FinnGen_FinnGenR5_1	1647	0.104217981344172	PC3 (2e-02)
L12_ALOPECANDRO_FinnGen_FinnGenR7_1	1655	0.0158185278232469	PC13 (2e-03)
L12_ALOPECAREATA_FinnGen_FinnGenR5_1	1647	0.7965310659639	PC10 (1e-01)
L12_ALOPECAREATA_FinnGen_FinnGenR7_1	1655	0.687724361073574	PC8 (9e-02)
L12_APOCRINESWEAT_FinnGen_FinnGenR7_1	1655	0.622241481117935	PC7 (4e-02)
L12_ATOPIC_FinnGen_FinnGenR5_1	1647	6.57676034505121e-05	PC5 (2e-06)
L12_ATOPIC_FinnGen_FinnGenR7_1	1655	3.27015175539477e-09	PC5 (6e-10)
L12_ATROPHICSKIN_FinnGen_FinnGenR5_1	1647	0.073778492845827	PC5 (4e-04)
L12_ATROPHICSKIN_FinnGen_FinnGenR7_1	1655	0.124311997777258	PC5 (9e-03)
L12_BULLOTH_FinnGen_FinnGenR5_1	1647	0.000920059689560295	PC6 (2e-03)
L12_BULLOTH_FinnGen_FinnGenR7_1	1655	0.000962772950925535	PC6 (1e-03)
L12_BULLOUS_FinnGen_FinnGenR5_1	1647	0.000173541007477455	PC6 (3e-04)
L12_BULLOUS_FinnGen_FinnGenR7_1	1655	0.000663846521844692	PC6 (2e-03)
L12_CELLULITIS_FinnGen_FinnGenR5_1	1647	0.161331692764004	PC8 (1e-02)
L12_CELLULITIS_FinnGen_FinnGenR7_1	1655	0.0583119736455546	PC8 (6e-03)
L12_CHRONICULCEROFSKIN_FinnGen_FinnGenR5_1	1647	0.275969935556838	PC8 (2e-02)
L12_CHRONICULCEROFSKIN_FinnGen_FinnGenR7_1	1655	0.173710917055728	PC5 (5e-03)
L12_CORNSANDCALLOS_FinnGen_FinnGenR5_1	1647	0.931532610539876	PC14 (1e-01)
L12_CORNSANDCALLOS_FinnGen_FinnGenR7_1	1655	0.657982339542323	PC14 (7e-02)
L12_CUTLAXSEN_FinnGen_FinnGenR5_1	1647	0.886602947469146	PC6 (1e-01)
L12_CUTLAXSEN_FinnGen_FinnGenR7_1	1655	0.279498749402588	PC13 (5e-02)
L12_DECUBITANSULCERANDPRESSURE_FinnGen_FinnGenR5_1	1647	0.999441534815155	PC11 (2e-01)
L12_DECUBITANSULCERANDPRESSURE_FinnGen_FinnGenR7_1	1655	0.950438178094352	PC11 (2e-01)
L12_DERM_NAS_FinnGen_FinnGenR5_1	1647	0.000124974013412018	PC5 (2e-05)
L12_DERM_NAS_FinnGen_FinnGenR7_1	1655	3.8131070149851e-07	PC5 (2e-06)
